date,avg_temp,min_temp,max_temp,rainfall,avg_wind_speed,max_wind_speed,avg_humidity,sunshine_hours,snow_depth,avg_cloud
2023-07-20,27.9,24.0,32.8,,1.8,3.9,74.0,9.9,,2.9
2023-07-21,29.5,24.6,34.3,,1.8,3.5,69.6,10.2,,2.3
2023-07-22,27.7,24.6,32.5,12.3,2.6,5.2,73.9,6.4,,6.6
2023-07-23,25.2,24.5,25.8,40.2,2.1,4.4,94.3,0.0,,10.0
2023-07-24,26.9,24.6,30.0,0.4,2.0,3.5,83.1,3.2,,7.3
2023-07-25,27.8,25.8,30.5,5.6,2.7,5.6,80.5,3.5,,7.1
2023-07-26,27.6,24.9,31.1,1.0,2.2,4.9,80.9,3.0,,7.6
2023-07-27,28.4,24.4,32.2,0.0,1.9,3.5,78.1,6.8,,5.9
2023-07-28,29.5,25.4,34.1,,2.1,4.3,72.4,9.5,,3.3
2023-07-29,29.1,26.1,33.3,,2.0,4.8,72.1,6.8,,4.4
2023-07-30,28.8,24.9,34.9,25.0,1.9,4.8,72.5,9.1,,4.8
2023-07-31,28.7,25.6,33.4,0.3,1.7,4.0,76.3,6.5,,6.4
2023-08-01,29.9,25.5,34.2,,1.9,3.1,71.6,10.3,,4.1
2023-08-02,29.7,26.8,33.7,,2.1,4.8,67.8,11.2,,4.0
2023-08-03,29.5,25.8,33.8,,2.1,4.0,67.0,11.0,,3.9
2023-08-04,30.0,26.5,34.4,,1.9,3.9,67.6,9.6,,4.3
2023-08-05,30.3,26.4,34.9,,2.0,4.7,69.0,12.7,,2.8
2023-08-06,29.8,27.0,33.0,4.9,1.7,7.7,76.5,3.8,,5.8
2023-08-07,30.4,27.3,34.6,,2.7,4.5,68.4,5.8,,4.4
2023-08-08,30.9,26.4,35.8,,2.9,4.3,60.5,11.0,,2.4
2023-08-09,28.3,25.1,31.6,0.2,3.2,5.9,67.6,3.3,,8.0
2023-08-10,22.2,20.9,25.1,86.1,3.7,8.9,91.9,0.0,,10.0
2023-08-11,23.5,21.6,24.9,46.7,2.3,6.2,93.1,0.0,,10.0
2023-08-12,23.3,22.5,24.1,1.5,1.9,3.2,91.0,0.1,,8.9
2023-08-13,27.0,22.6,31.1,,1.7,2.8,76.9,2.7,,8.3
2023-08-14,28.1,24.8,31.9,,1.6,3.9,75.4,3.9,,4.0
2023-08-15,28.6,24.7,32.7,,2.3,4.7,71.4,7.7,,6.5
2023-08-16,27.3,24.7,31.6,0.3,2.1,3.8,72.0,3.7,,4.5
2023-08-17,28.2,24.5,32.4,,1.7,3.2,73.0,6.2,,4.6
2023-08-18,29.1,25.5,33.3,0.1,1.9,3.9,72.1,7.3,,3.1
2023-08-19,29.1,26.4,33.6,,1.9,4.1,68.9,9.1,,3.9
2023-08-20,28.3,25.5,31.8,0.0,1.6,3.1,71.8,3.6,,7.3
2023-08-21,29.5,26.0,33.6,0.0,2.4,5.4,69.8,6.4,,6.6
2023-08-22,27.6,25.8,32.2,42.6,2.4,7.2,80.3,1.3,,9.0
2023-08-23,24.8,23.2,27.2,41.8,2.2,4.4,91.3,0.1,,9.6
2023-08-24,25.1,22.3,27.8,5.2,2.8,4.1,84.8,1.5,,9.0
2023-08-25,26.5,24.0,30.0,0.0,2.6,4.7,77.9,8.3,,5.0
2023-08-26,26.4,23.3,30.3,,1.8,4.0,72.3,7.3,,6.4
2023-08-27,26.1,22.7,29.6,0.0,1.8,3.2,75.0,1.2,,8.9
2023-08-28,22.7,20.8,25.6,10.4,3.3,5.1,87.5,0.0,,10.0
2023-08-29,23.9,22.5,25.5,54.8,2.1,3.9,89.6,0.0,,9.4
2023-08-30,22.8,21.5,24.5,3.5,1.1,2.4,88.0,0.0,,9.8
2023-08-31,23.9,21.0,28.9,,1.3,3.5,76.9,7.0,,6.0
2023-09-01,24.5,19.7,29.6,,2.0,3.7,70.6,12.1,,0.5
2023-09-02,25.4,19.7,30.8,,1.6,3.7,63.9,11.3,,4.6
2023-09-03,25.8,23.1,28.8,0.1,2.2,3.3,77.8,1.9,,8.1
2023-09-04,27.0,24.3,30.2,0.3,1.8,3.5,79.9,0.7,,9.1
2023-09-05,28.5,25.0,32.8,0.0,1.8,3.9,69.5,7.0,,6.4
2023-09-06,27.9,24.0,32.1,,2.4,4.4,65.1,11.3,,1.1
2023-09-07,26.3,20.9,31.6,,2.5,4.4,54.8,12.1,,0.0
2023-09-08,25.3,19.6,30.5,,2.3,4.5,60.3,12.0,,0.4
2023-09-09,25.8,20.8,31.2,,1.8,4.1,66.3,10.9,,3.3
2023-09-10,25.7,22.0,29.6,,1.6,3.4,68.1,5.7,,6.1
2023-09-11,25.5,23.1,29.8,,1.9,3.8,67.3,5.1,,6.5
2023-09-12,25.7,21.7,29.8,,1.5,3.4,69.8,3.5,,7.4
2023-09-13,22.1,19.6,24.6,15.9,1.8,4.2,84.5,0.0,,9.9
2023-09-14,23.4,19.2,27.2,,2.4,4.1,72.4,4.2,,7.6
2023-09-15,22.3,20.3,24.3,2.1,2.6,3.9,82.3,0.1,,9.8
2023-09-16,23.9,22.0,26.6,38.7,1.7,2.6,87.8,0.1,,9.9
2023-09-17,24.7,22.0,28.0,3.0,1.4,3.3,84.8,3.3,,8.0
2023-09-18,24.7,22.1,28.9,,1.9,5.0,79.1,4.9,,3.8
2023-09-19,24.1,21.6,27.2,,1.6,3.6,81.1,1.3,,8.6
2023-09-20,20.6,18.8,23.9,35.8,2.7,5.1,90.4,0.0,,9.4
2023-09-21,20.1,17.5,23.6,0.0,2.3,5.2,70.9,2.4,,7.1
2023-09-22,20.5,15.2,26.7,,1.7,3.3,68.4,10.4,,2.0
2023-09-23,21.8,16.3,27.6,,2.5,4.6,63.9,10.9,,4.6
2023-09-24,21.8,17.9,26.2,,2.9,4.7,56.4,9.0,,5.4
2023-09-25,21.6,17.9,26.0,1.9,2.3,3.4,66.4,1.3,,9.6
2023-09-26,19.9,18.6,20.8,27.8,2.4,3.5,95.8,0.0,,10.0
2023-09-27,21.5,20.0,23.7,4.4,1.8,3.1,90.1,0.1,,9.1
2023-09-28,22.7,19.6,27.3,,2.0,3.7,78.3,8.4,,5.0
2023-09-29,21.1,17.4,26.9,,1.4,3.9,61.5,5.5,,7.1
2023-09-30,19.7,17.1,22.2,4.5,2.2,5.1,77.0,1.6,,6.1
2023-10-01,18.4,14.4,23.7,,2.4,4.3,59.5,10.4,,0.1
2023-10-02,18.2,12.9,24.6,,1.7,5.1,53.8,10.3,,2.0
2023-10-03,17.5,14.4,22.5,,1.7,3.0,66.3,3.0,,4.9
2023-10-04,17.3,14.2,23.2,14.7,2.1,6.4,75.5,5.3,,5.8
2023-10-05,14.2,9.9,19.2,,2.6,4.4,46.1,10.6,,2.3
2023-10-06,15.5,9.6,21.5,,1.6,3.3,55.3,8.8,,5.6
2023-10-07,16.8,11.7,21.2,,2.1,3.6,62.6,5.2,,7.8
2023-10-08,17.1,15.2,19.5,0.0,2.5,3.5,67.1,0.0,,8.4
2023-10-09,17.4,14.1,22.4,1.2,1.9,4.5,68.1,4.2,,6.0
2023-10-10,17.1,11.9,23.5,,1.6,3.3,67.1,10.6,,0.0
2023-10-11,17.6,12.9,24.0,,1.7,2.9,57.5,10.0,,0.5
2023-10-12,17.5,12.0,24.1,,1.5,2.9,62.4,7.3,,4.1
2023-10-13,17.5,14.3,21.5,,1.5,3.2,69.6,2.5,,7.6
2023-10-14,14.7,12.9,18.2,5.8,1.4,3.0,84.9,2.5,,5.5
2023-10-15,16.1,10.9,21.2,,2.0,4.3,80.0,6.1,,2.0
2023-10-16,14.7,10.7,19.6,,2.4,3.8,57.0,10.4,,0.0
2023-10-17,13.8,7.5,20.9,,1.6,2.9,55.6,10.4,,0.0
2023-10-18,15.7,9.2,21.6,,2.1,4.7,67.0,8.3,,4.0
2023-10-19,17.0,14.9,18.9,8.2,1.5,3.9,82.5,0.0,,9.5
2023-10-20,11.6,7.2,15.1,,3.2,6.4,46.9,10.1,,1.3
2023-10-21,10.4,5.9,16.6,1.1,2.3,5.6,54.8,8.6,,1.1
2023-10-22,12.5,5.4,18.7,,1.7,4.6,67.3,8.6,,4.3
2023-10-23,15.2,11.1,21.4,,1.7,3.4,73.8,6.5,,3.8
2023-10-24,15.6,11.2,19.3,,1.7,3.4,78.5,3.7,,5.0
2023-10-25,16.6,12.7,21.9,,1.4,3.0,78.6,6.0,,4.0
2023-10-26,17.2,14.6,21.1,0.0,2.1,4.8,79.4,0.8,,8.9
2023-10-27,15.7,12.6,20.2,,1.9,3.6,71.1,4.6,,3.8
2023-10-28,14.2,9.4,20.7,,1.4,2.8,62.9,9.7,,0.0
2023-10-29,14.9,9.8,21.8,,1.7,2.8,61.6,9.7,,0.0
2023-10-30,15.1,9.7,21.9,,1.7,3.1,72.0,9.3,,1.1
2023-10-31,16.5,12.7,20.8,,1.8,3.9,76.0,5.2,,5.8
2023-11-01,19.0,17.2,20.6,0.0,2.4,4.4,81.8,0.0,,9.0
2023-11-02,20.8,18.7,25.9,,2.9,5.7,70.9,8.0,,4.6
2023-11-03,19.5,17.7,22.4,8.5,2.8,5.1,83.3,1.2,,7.9
2023-11-04,17.4,14.1,20.9,,2.6,4.4,75.5,2.8,,5.6
2023-11-05,17.3,15.1,20.4,10.4,3.3,5.1,87.0,0.0,,9.1
2023-11-06,13.3,6.6,19.3,45.8,4.9,9.1,84.9,0.8,,9.4
2023-11-07,5.8,3.6,9.9,0.0,3.2,8.5,62.5,8.4,,1.6
2023-11-08,8.4,1.8,16.1,,1.7,3.0,55.1,9.4,,2.6
2023-11-09,11.4,5.9,18.4,5.1,2.1,5.3,73.1,2.1,,5.6
2023-11-10,3.4,0.5,9.1,,3.9,7.7,53.1,9.0,,1.1
2023-11-11,1.7,-1.9,6.7,,2.2,3.8,47.9,7.0,,1.9
2023-11-12,1.2,-2.0,5.7,,2.2,4.5,53.8,9.5,,0.0
2023-11-13,2.0,-2.2,6.7,,2.3,4.1,54.0,9.5,,0.0
2023-11-14,5.0,-0.8,10.8,,1.7,4.1,66.1,9.3,,2.3
2023-11-15,7.0,2.0,12.5,,1.5,4.5,71.4,6.9,,4.0
2023-11-16,6.6,5.7,7.4,8.4,1.9,4.7,85.0,0.0,,9.0
2023-11-17,1.6,-1.9,5.9,0.0,2.9,6.5,59.3,5.0,,4.3
2023-11-18,0.6,-3.8,5.7,,3.5,6.0,58.9,9.3,,0.0
2023-11-19,5.9,-0.3,13.4,,2.4,5.0,68.3,5.4,,2.6
2023-11-20,6.2,1.8,12.8,,1.5,3.3,58.4,9.3,,0.0
2023-11-21,7.4,1.4,14.8,,1.7,3.1,59.6,9.3,,0.0
2023-11-22,9.5,2.9,15.1,,1.8,2.8,68.1,6.5,,4.0
2023-11-23,9.9,1.9,14.6,0.1,3.3,7.2,71.1,5.0,,4.4
2023-11-24,-1.5,-4.4,2.2,,3.8,6.0,51.8,8.6,,0.3
2023-11-25,-1.3,-5.9,4.0,,1.8,3.7,42.8,9.1,,1.8
2023-11-26,4.0,-0.1,7.2,0.0,1.4,2.8,43.6,1.4,,8.9
2023-11-27,6.2,4.4,9.3,3.6,2.4,4.8,82.9,0.9,,6.8
2023-11-28,1.3,-1.2,5.2,,3.3,5.5,58.0,6.3,,2.3
2023-11-29,-1.4,-4.0,3.0,,2.6,5.5,59.0,2.7,,4.4
2023-11-30,-4.3,-7.3,-0.5,,2.8,4.4,48.5,9.2,,0.0
2023-12-01,-3.2,-6.8,0.7,,2.0,4.5,55.3,9.2,,0.1
2023-12-02,2.0,-4.4,8.0,0.0,2.4,6.1,60.8,4.0,,4.0
2023-12-03,0.8,-2.8,6.0,,1.7,3.2,56.3,9.1,,0.0
2023-12-04,2.7,-3.0,9.4,,1.6,2.8,59.5,8.2,,2.5
2023-12-05,6.8,3.8,12.6,,2.0,4.0,55.4,6.8,,3.8
2023-12-06,6.1,3.9,8.7,3.8,2.3,4.8,76.1,0.0,,6.3
2023-12-07,6.6,0.8,11.4,,2.6,6.1,64.0,6.7,,1.9
2023-12-08,11.2,5.1,16.8,,3.0,7.6,73.4,5.3,,1.4
2023-12-09,13.7,11.7,16.2,,2.0,3.8,82.9,0.8,,8.3
2023-12-10,11.4,6.7,15.5,0.0,,,67.9,,,5.6
2023-12-11,8.9,5.0,12.3,11.4,,,82.9,0.0,,10.0
2023-12-12,5.4,3.5,9.3,0.4,2.7,7.7,75.6,3.5,,4.9
2023-12-13,6.8,2.6,10.3,,2.4,4.3,74.1,2.3,,6.3
2023-12-14,7.6,6.2,9.1,17.0,4.5,7.2,85.8,0.0,,10.0
2023-12-15,4.9,3.7,6.2,31.1,3.6,6.7,95.4,0.0,,10.0
2023-12-16,-4.1,-9.9,3.8,1.5,5.2,9.0,68.9,4.6,1.0,5.6
2023-12-17,-9.8,-12.4,-6.4,,3.2,5.7,48.9,9.0,,0.0
2023-12-18,-7.7,-12.2,-3.6,,2.2,4.0,45.1,4.1,,6.9
2023-12-19,-3.7,-8.2,0.2,0.3,1.9,3.8,63.1,0.8,0.9,6.9
2023-12-20,-7.4,-11.9,-2.1,0.8,3.4,5.4,64.1,6.0,2.1,2.6
2023-12-21,-11.7,-14.4,-8.0,,3.0,5.0,57.4,9.0,0.5,0.0
2023-12-22,-11.6,-14.7,-8.0,,2.7,4.3,51.8,9.1,0.4,0.0
2023-12-23,-6.8,-12.7,-0.9,,1.8,2.7,53.4,8.9,0.2,1.4
2023-12-24,-2.2,-5.6,3.0,1.1,1.6,3.1,73.4,6.9,1.5,5.0
2023-12-25,-0.7,-2.7,2.1,0.7,1.5,3.8,80.8,1.7,3.0,6.5
2023-12-26,1.9,-2.6,7.2,,1.8,5.0,72.9,7.5,,2.9
2023-12-27,1.5,-2.8,6.8,,1.4,3.0,76.6,8.2,,0.5
2023-12-28,1.2,-1.7,4.4,,1.6,4.7,69.5,8.1,,3.1
2023-12-29,1.3,-1.5,4.6,,1.7,3.3,71.0,1.8,,4.8
2023-12-30,0.6,-0.9,2.1,13.1,2.6,4.6,92.0,0.0,12.2,9.5
2023-12-31,2.1,0.6,4.3,4.7,2.0,5.0,95.5,0.6,8.8,5.8
2024-01-01,3.3,-0.3,7.3,0.0,1.7,3.2,83.4,4.3,2.4,6.4
2024-01-02,2.9,2.2,4.3,0.0,1.6,3.1,72.6,0.3,,8.9
2024-01-03,1.8,-1.1,4.0,0.6,1.6,4.2,80.4,1.2,,6.0
2024-01-04,1.4,-3.3,4.7,,1.9,3.4,74.3,0.5,,6.1
2024-01-05,5.0,1.4,9.1,0.0,2.3,4.8,77.1,5.7,,4.1
2024-01-06,0.7,-2.7,5.2,2.4,2.2,4.0,63.9,8.7,6.0,2.3
2024-01-07,-4.4,-8.3,-0.9,,3.1,6.9,57.4,9.1,5.6,0.1
2024-01-08,-4.7,-10.3,0.0,,1.8,4.0,57.8,8.3,1.5,3.8
2024-01-09,-0.6,-1.9,0.4,1.6,2.0,3.0,84.0,0.0,3.1,8.5
2024-01-10,-1.0,-4.1,3.3,,1.7,3.0,85.9,5.0,3.0,3.1
2024-01-11,1.7,-2.4,4.5,,1.9,3.9,80.6,0.4,2.0,7.0
2024-01-12,0.9,-1.4,4.2,,2.3,4.3,61.6,8.9,,0.0
2024-01-13,0.4,-3.8,6.4,,1.4,3.8,44.3,9.1,,0.3
2024-01-14,-0.6,-3.3,2.4,3.1,2.1,4.2,74.5,0.7,,5.8
2024-01-15,-3.7,-6.9,0.9,,2.5,4.9,51.3,9.2,,0.0
2024-01-16,-2.1,-7.2,4.3,,1.5,3.4,49.8,8.3,,2.3
2024-01-17,0.6,-2.3,1.9,9.7,2.0,3.4,78.5,0.0,2.3,9.4
2024-01-18,4.5,1.4,9.4,0.5,2.4,5.5,81.5,6.3,1.1,4.5
2024-01-19,5.4,4.0,9.0,,4.5,7.1,65.4,7.1,,7.0
2024-01-20,3.4,1.9,4.9,0.4,5.3,7.2,69.5,0.0,,8.9
2024-01-21,1.7,-2.4,4.3,0.4,2.5,5.3,75.8,0.0,,9.1
2024-01-22,-8.7,-11.9,-2.4,0.2,4.1,6.3,65.6,3.6,2.3,5.0
2024-01-23,-11.7,-14.0,-8.2,,3.9,6.6,53.6,9.1,,0.5
2024-01-24,-8.0,-11.2,-3.7,,3.3,5.9,52.0,9.3,,0.0
2024-01-25,-5.3,-9.7,-0.5,,2.1,3.7,47.8,9.4,,0.0
2024-01-26,-1.7,-6.9,4.0,,1.9,3.9,62.5,9.4,,0.8
2024-01-27,-0.5,-4.6,4.6,,1.8,4.8,70.0,8.0,,2.9
2024-01-28,-1.5,-5.0,3.8,,1.9,3.6,62.3,8.0,,2.0
2024-01-29,-0.4,-4.8,4.6,,1.7,3.7,66.6,9.2,,2.0
2024-01-30,1.4,-4.0,8.1,,1.4,2.9,59.3,9.4,,2.3
2024-01-31,4.7,0.7,10.6,,1.9,4.3,54.1,8.9,,2.6
2024-02-01,2.4,-1.3,8.2,,2.1,4.4,64.9,6.8,,6.4
2024-02-02,3.1,0.7,7.9,,2.1,4.1,65.5,4.4,,5.4
2024-02-03,4.7,-0.2,8.3,0.0,2.2,4.4,63.9,1.0,,8.4
2024-02-04,7.3,3.7,12.2,,1.8,4.7,60.9,4.6,,8.6
2024-02-05,2.7,0.1,6.6,3.9,5.0,8.8,81.8,0.0,3.6,10.0
2024-02-06,1.2,0.0,2.9,0.2,2.2,3.4,83.5,0.0,3.8,8.8
2024-02-07,0.6,-0.9,2.7,0.0,2.1,3.6,76.6,0.0,,6.6
2024-02-08,0.6,-3.0,6.2,,1.6,4.0,66.9,9.2,,2.0
2024-02-09,1.1,-2.5,6.1,,2.2,4.5,66.8,6.9,,3.3
2024-02-10,1.7,-1.5,7.4,,1.9,4.7,69.4,5.6,,2.3
2024-02-11,1.0,-3.1,5.5,0.0,2.2,5.5,70.6,5.6,,2.0
2024-02-12,3.5,-2.9,10.5,,1.8,3.6,62.8,9.7,,0.3
2024-02-13,8.2,2.0,13.7,,2.5,5.6,70.6,5.5,,2.5
2024-02-14,12.9,8.8,18.3,,2.2,4.4,76.4,4.0,,7.0
2024-02-15,4.5,0.6,11.6,10.9,2.9,6.5,89.9,0.9,1.5,7.6
2024-02-16,2.3,-1.5,8.1,,1.8,3.7,72.4,7.9,,0.6
2024-02-17,4.4,-1.2,11.7,,1.7,3.0,73.5,8.7,,0.0
2024-02-18,6.2,1.2,9.4,17.1,2.8,5.0,81.4,1.1,,7.1
2024-02-19,9.1,4.2,11.9,8.9,2.3,4.8,95.8,0.0,,9.6
2024-02-20,4.3,2.8,6.8,2.6,3.4,7.5,86.3,0.0,,9.9
2024-02-21,1.9,0.0,4.0,17.8,5.2,7.2,92.5,0.0,5.2,10.0
2024-02-22,0.2,-1.1,1.6,8.8,4.2,6.0,84.5,0.0,13.8,9.8
2024-02-23,1.8,-1.0,6.1,0.4,3.5,5.5,68.8,5.8,10.2,5.9
2024-02-24,2.0,-1.3,5.9,2.3,2.9,4.7,68.6,5.5,2.0,7.4
2024-02-25,2.8,0.8,5.9,1.8,2.0,3.8,80.8,0.9,0.2,6.4
2024-02-26,3.8,-1.2,9.7,,1.9,3.7,65.3,6.8,,2.1
2024-02-27,5.3,1.2,9.8,,3.0,5.2,52.0,5.5,,7.5
2024-02-28,6.4,3.2,10.1,,2.1,3.3,59.5,1.7,,8.5
2024-02-29,4.8,0.3,9.6,,2.2,6.6,63.6,1.2,,6.8
2024-03-01,-4.1,-7.1,0.3,,4.4,7.5,38.9,10.6,,0.0
2024-03-02,-0.5,-8.1,4.1,0.0,3.2,7.1,60.4,5.8,,4.5
2024-03-03,4.0,0.4,7.8,,2.9,5.9,71.5,6.6,,2.3
2024-03-04,5.4,-1.8,11.7,,1.6,3.2,45.5,9.5,,4.5
2024-03-05,8.0,5.5,11.0,,2.9,5.5,45.1,0.1,,8.8
2024-03-06,6.2,2.5,10.3,,2.8,5.1,58.8,2.3,,5.9
2024-03-07,3.9,1.2,8.2,2.1,3.0,4.9,62.4,2.5,,5.0
2024-03-08,2.1,-0.7,6.5,,3.4,6.9,50.6,10.4,,0.4
2024-03-09,2.0,-2.1,7.1,,2.7,4.8,50.8,10.9,,0.0
2024-03-10,4.2,-1.8,10.6,,2.1,4.4,54.0,10.9,,1.0
2024-03-11,6.2,2.0,10.8,,,,62.3,,,7.0
2024-03-12,6.6,4.4,10.0,2.1,,,78.0,0.0,,6.0
2024-03-13,6.5,1.3,12.0,,2.7,6.2,57.6,10.9,,0.4
2024-03-14,8.5,3.4,15.4,,,4.8,58.3,,,1.0
2024-03-15,8.9,4.0,14.5,,2.3,5.3,68.5,10.6,,0.0
2024-03-16,10.9,4.4,18.3,,2.1,4.7,54.5,8.3,,3.9
2024-03-17,8.8,5.4,12.2,0.1,3.7,6.3,48.0,8.7,,5.6
2024-03-18,7.1,1.4,13.2,,2.4,4.5,28.6,10.6,,2.0
2024-03-19,6.7,3.9,9.8,0.2,3.7,7.4,60.8,2.7,,6.1
2024-03-20,4.4,1.2,8.7,,3.4,6.1,46.5,9.0,,1.8
2024-03-21,5.0,-1.2,11.5,,2.0,4.9,46.5,11.3,,2.0
2024-03-22,10.4,3.8,15.2,5.4,3.4,8.4,57.0,3.5,,7.6
2024-03-23,13.0,9.3,18.2,0.1,2.3,4.1,66.0,8.2,,6.4
2024-03-24,16.2,10.5,23.4,,2.4,4.0,42.5,8.1,,4.9
2024-03-25,10.6,6.7,14.5,5.1,4.0,6.9,63.0,0.0,,9.6
2024-03-26,7.4,3.2,12.4,11.5,2.6,5.7,77.3,2.3,,6.1
2024-03-27,10.4,4.4,16.2,,2.0,4.4,68.4,8.8,,5.3
2024-03-28,10.3,7.8,12.2,1.9,1.8,4.4,81.8,0.0,,8.5
2024-03-29,7.6,5.0,12.3,1.4,2.8,5.4,73.0,2.5,,4.8
2024-03-30,8.8,3.0,15.6,,2.4,5.6,56.5,5.4,,3.9
2024-03-31,10.6,3.4,17.7,,1.9,4.4,39.9,10.1,,1.6
2024-04-01,12.2,5.5,19.0,,1.8,4.3,32.0,11.5,,0.3
2024-04-02,15.4,7.0,23.9,,2.0,4.5,37.5,9.5,,3.1
2024-04-03,16.6,13.9,19.7,0.0,1.8,3.4,55.9,0.3,,7.8
2024-04-04,15.5,12.4,20.3,,2.9,5.2,52.1,3.6,,6.5
2024-04-05,14.0,10.2,18.8,,2.5,5.2,51.3,6.2,,5.1
2024-04-06,12.7,8.0,18.9,,1.9,5.1,48.6,6.6,,3.9
2024-04-07,14.8,7.7,23.4,,2.0,5.9,33.4,11.4,,1.0
2024-04-08,16.2,11.0,22.8,,2.1,5.2,46.5,2.0,,8.3
2024-04-09,15.3,10.6,20.8,,3.5,7.9,32.4,11.9,,0.4
2024-04-10,13.8,10.2,18.5,,2.6,5.2,62.6,3.9,,6.0
2024-04-11,15.5,11.7,21.1,0.0,1.8,3.4,61.0,4.0,,5.3
2024-04-12,17.2,12.0,24.2,,2.1,4.3,59.6,9.8,,1.9
2024-04-13,19.1,11.2,27.3,,1.9,4.4,52.4,12.1,,0.0
2024-04-14,20.8,13.6,29.4,,1.9,5.3,47.1,11.7,,3.0
2024-04-15,16.0,11.7,20.0,17.1,2.5,5.1,77.4,0.0,,8.6
2024-04-16,13.3,11.5,17.9,2.3,2.5,4.1,82.6,3.7,,6.3
2024-04-17,15.0,9.7,21.8,,2.2,4.1,65.3,10.3,,4.6
2024-04-18,17.3,10.7,24.9,,2.2,4.9,53.3,11.7,,0.0
2024-04-19,17.6,11.5,24.3,,2.1,4.4,51.8,10.4,,3.9
2024-04-20,14.9,13.0,17.2,4.8,3.0,5.8,77.3,0.0,,9.8
2024-04-21,17.2,13.3,21.7,,3.8,5.5,65.5,1.0,,8.8
2024-04-22,18.8,15.0,24.1,,3.1,5.2,49.4,4.6,,6.5
2024-04-23,17.3,13.2,24.2,0.0,3.6,5.4,55.0,6.0,,7.9
2024-04-24,13.2,11.0,16.5,9.0,3.0,5.4,80.1,1.9,,7.8
2024-04-25,14.4,10.3,20.8,,1.9,3.3,75.6,6.2,,4.4
2024-04-26,17.8,11.4,26.0,,1.9,5.1,61.1,10.7,,3.4
2024-04-27,18.2,11.5,26.2,,1.9,4.5,56.4,12.5,,0.3
2024-04-28,20.7,13.0,28.9,,1.6,3.4,53.5,11.4,,5.9
2024-04-29,20.9,16.9,26.1,,3.0,5.5,48.0,8.8,,5.6
2024-04-30,18.6,16.0,22.5,,2.2,4.4,62.5,5.5,,8.5
2024-05-01,18.5,13.9,24.0,,2.4,4.3,46.0,9.8,,4.6
2024-05-02,18.1,12.4,23.7,,2.4,5.2,48.4,12.8,,0.0
2024-05-03,19.7,12.2,27.9,,1.9,3.6,46.9,12.8,,0.0
2024-05-04,21.4,14.6,28.5,0.0,1.9,4.3,44.8,12.5,,3.4
2024-05-05,17.8,15.7,20.6,48.3,2.5,5.6,87.4,0.0,,10.0
2024-05-06,13.9,13.4,15.7,12.3,3.1,4.9,92.9,0.0,,10.0
2024-05-07,13.3,12.2,15.0,2.4,3.0,4.9,77.3,0.0,,9.6
2024-05-08,14.7,9.0,21.4,,2.3,4.9,58.8,11.0,,1.8
2024-05-09,16.1,10.9,21.8,,2.9,5.9,63.6,12.8,,0.3
2024-05-10,17.9,12.5,23.8,,2.6,5.5,55.6,12.5,,2.0
2024-05-11,17.0,14.0,22.0,31.7,3.5,9.1,80.0,0.1,,9.3
2024-05-12,16.6,11.9,21.6,,2.7,5.8,65.0,11.4,,2.6
2024-05-13,18.3,11.9,24.5,,2.3,5.3,51.9,13.1,,0.0
2024-05-14,18.8,12.7,24.7,,2.4,5.3,43.3,13.0,,0.1
2024-05-15,12.6,7.2,18.8,20.6,2.7,6.6,74.3,3.1,,6.5
2024-05-16,13.7,6.9,19.8,0.1,3.1,5.7,61.3,13.1,,1.5
2024-05-17,18.3,10.8,24.9,,2.2,4.2,63.6,10.8,,3.8
2024-05-18,20.7,16.0,26.5,,2.0,4.9,65.3,11.3,,2.3
2024-05-19,21.5,15.9,27.9,,1.9,4.5,63.1,12.6,,1.1
2024-05-20,19.4,16.8,22.8,,2.3,4.6,75.0,0.5,,7.3
2024-05-21,21.7,16.3,28.3,,1.9,3.6,68.1,9.4,,2.9
2024-05-22,20.5,16.4,25.5,,2.3,4.3,68.9,10.0,,5.8
2024-05-23,20.2,15.8,26.4,,2.5,4.3,67.9,12.7,,2.4
2024-05-24,20.1,15.7,24.7,,2.1,4.7,75.1,4.7,,6.6
2024-05-25,21.4,18.7,24.7,,1.8,3.8,62.8,2.3,,7.8
2024-05-26,19.9,17.0,23.7,8.7,2.7,5.7,74.3,3.1,,9.0
2024-05-27,18.5,14.1,22.6,,3.3,6.4,63.4,9.9,,3.3
2024-05-28,20.4,14.3,26.1,,2.5,4.6,54.8,11.1,,1.9
2024-05-29,21.2,15.4,26.8,,2.1,4.9,51.6,13.2,,2.8
2024-05-30,20.7,16.2,24.6,,1.6,3.4,49.1,0.6,,8.5
2024-05-31,20.4,16.9,25.4,1.0,2.6,6.0,60.0,11.8,,3.3
2024-06-01,20.7,17.5,25.2,0.0,2.8,5.3,61.3,9.4,,4.3
2024-06-02,20.4,15.7,25.8,,2.7,5.1,51.9,12.4,,1.3
2024-06-03,22.2,15.7,28.7,,2.4,4.2,47.4,11.2,,1.0
2024-06-04,22.8,16.3,29.3,,2.4,4.1,42.1,13.5,,0.1
2024-06-05,23.6,18.1,30.1,,1.9,4.7,53.9,10.4,,5.4
2024-06-06,24.1,19.3,31.4,,2.0,4.3,54.3,9.3,,3.4
2024-06-07,23.1,18.3,28.0,0.8,1.9,4.0,54.3,7.1,,8.0
2024-06-08,20.3,17.9,25.0,16.9,1.6,3.9,79.5,2.5,,7.4
2024-06-09,22.9,17.4,28.8,,1.8,4.5,68.9,12.3,,4.5
